OTU_ID,April_150m_DNA,July_DCM_DNA,April_890m_DNA,Oct_DCM_DNA,Oct_150m_DNA,July_150m_DNA,April_150m_cDNA,July_150m_cDNA,Jan_DCM_DNA,Jan_150m_DNA,April_CAT_DNA,April_5m_DNA,July_POLA_DNA,July_CAT_DNA,July_5m_DNA,April_5m_cDNA,July_CAT_cDNA,July_5m_cDNA,Oct_CAT_DNA,April_CAT_cDNA,Oct_POLA_DNA,Oct_5m_DNA,Oct_CAT_cDNA,Oct_5m_cDNA,Jan_CAT_DNA,Jan_5m_DNA,Jan_POLA_DNA,Jan_5m_cDNA,April_DCM_DNA,Jan_CAT_cDNA,July_DCM_cDNA,April_DCM_cDNA,Oct_150m_cDNA,Jan_DCM_cDNA,Jan_150m_cDNA,April_POLA_cDNA,July_POLA_cDNA,April_POLA_DNA,Oct_POLA_cDNA,Jan_POLA_cDNA,July_890m_DNA,July_890m_cDNA,Oct_DCM_cDNA,Jan_890m_DNA,Jan_890m_cDNA,Oct_890m_DNA,Oct_890m_cDNA,April_890m_cDNA,taxonomy
New.CleanUp.ReferenceOTU46643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU46647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __AI5F14RJ2A07; __
New.CleanUp.ReferenceOTU46648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Cercozoa; __Thecofilosea; __uncultured; __
New.CleanUp.ReferenceOTU46650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __AI5F14RJ2A07; __
New.CleanUp.ReferenceOTU46655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Chloroplastida; __Mamiellophyceae; __Bathycoccus; __; __
New.CleanUp.ReferenceOTU46664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia
New.CleanUp.ReferenceOTU46673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,4,1,0,0,2,1,22,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __Chrysochromulina; __
New.CleanUp.ReferenceOTU46675,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU46676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __AI5F14RJ2A07; __
New.CleanUp.ReferenceOTU46678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __AI5F14RJ2A07; __
New.CleanUp.ReferenceOTU46681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Eukaryota; __Alveolata; __Protalveolata; __Syndiniales; __Syndiniales Group III; __
New.CleanUp.ReferenceOTU46683,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __AI5F14RJ2A07; __
New.CleanUp.ReferenceOTU46684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae
New.CleanUp.ReferenceOTU46686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __Chrysochromulina; __
New.CleanUp.ReferenceOTU46687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __uncultured
New.CleanUp.ReferenceOTU46688,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae
New.CleanUp.ReferenceOTU46689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
New.CleanUp.ReferenceOTU46690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
New.CleanUp.ReferenceOTU46697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales
New.CleanUp.ReferenceOTU46699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Cryptophyceae; __Cryptomonadales; __Teleaulax; __; __
New.CleanUp.ReferenceOTU46700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Hypotrichia
New.CleanUp.ReferenceOTU46705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae
New.CleanUp.ReferenceOTU46707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU46711,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Cnidaria; __Hydrozoa; __; __
New.CleanUp.ReferenceOTU46716,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Radiolaria; __Polycystinea; __Spumellaria; __C1-E045
New.CleanUp.ReferenceOTU46718,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Cnidaria; __Hydrozoa; __; __
New.CleanUp.ReferenceOTU46719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Eukaryota; __Holozoa; __Choanomonada; __Acanthoecida; __Stephanoeca; __
New.CleanUp.ReferenceOTU46739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __Laboea
New.CleanUp.ReferenceOTU46750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU46753,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU46762,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Cnidaria; __Hydrozoa; __; __
New.CleanUp.ReferenceOTU46766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU46776,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Cercozoa; __Thecofilosea; __Cryomonadida; __Protaspa
New.CleanUp.ReferenceOTU46778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Protalveolata; __Syndiniales; __Syndiniales Group II; __
New.CleanUp.ReferenceOTU46792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae
New.CleanUp.ReferenceOTU46793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Radiolaria; __Acantharia; __Arthracanthida
New.CleanUp.ReferenceOTU46809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Unassigned
New.CleanUp.ReferenceOTU46813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae
New.CleanUp.ReferenceOTU46814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
New.CleanUp.ReferenceOTU46816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Radiolaria; __Acantharia; __Arthracanthida
New.CleanUp.ReferenceOTU46818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales
New.CleanUp.ReferenceOTU46819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae
New.CleanUp.ReferenceOTU46822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU46824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Peridiniphycidae; __Neoceratium
New.CleanUp.ReferenceOTU46845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Radiolaria; __Acantharia; __Arthracanthida
New.CleanUp.ReferenceOTU46855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae
New.CleanUp.ReferenceOTU46858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
New.CleanUp.ReferenceOTU46859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __Pelagophyceae; __Pelagomonadales; __Aureococcus; __
New.CleanUp.ReferenceOTU46860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Picozoa; __; __; __; __
New.CleanUp.ReferenceOTU46862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae; __Akashiwo
New.CleanUp.ReferenceOTU46863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Protalveolata; __Syndiniales; __Syndiniales Group I; __
New.CleanUp.ReferenceOTU46868,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU46872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
New.CleanUp.ReferenceOTU46877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Picozoa; __; __; __; __
New.CleanUp.ReferenceOTU46880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __Chrysophyceae; __E222; __; __
New.CleanUp.ReferenceOTU46885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __AI5F14RJ2A07; __
New.CleanUp.ReferenceOTU46892,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU46894,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU46898,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU46899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Urochordata; __Ascidiacea; __; __
New.CleanUp.ReferenceOTU46903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota; __Stramenopiles; __MAST-7; __; __; __
New.CleanUp.ReferenceOTU46905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Cnidaria; __Hydrozoa; __; __
New.CleanUp.ReferenceOTU46907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales
New.CleanUp.ReferenceOTU46909,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Conthreep; __Oligohymenophorea; __uncultured
New.CleanUp.ReferenceOTU46911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU46922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU46923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Telonema; __Incertae Sedis; __; __; __
New.CleanUp.ReferenceOTU46924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Telonema; __Incertae Sedis; __; __; __
New.CleanUp.ReferenceOTU46937,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU46941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __Dictyochophyceae
New.CleanUp.ReferenceOTU46948,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales
New.CleanUp.ReferenceOTU46956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU46962,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
New.CleanUp.ReferenceOTU46967,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Cercozoa; __Silicofilosea; __Thaumatomonadida; __Allas
New.CleanUp.ReferenceOTU46969,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae
New.CleanUp.ReferenceOTU46971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
New.CleanUp.ReferenceOTU46981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae
New.CleanUp.ReferenceOTU46983,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Radiolaria; __Polycystinea; __Spumellaria; __C1-E045
New.CleanUp.ReferenceOTU46985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU46994,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Picozoa; __; __; __; __
New.CleanUp.ReferenceOTU46996,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Picozoa; __; __; __; __
New.CleanUp.ReferenceOTU46998,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Radiolaria; __RAD B; __; __
New.CleanUp.ReferenceOTU47000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __Strombidium
New.CleanUp.ReferenceOTU47005,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU47006,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Conthreep; __Oligohymenophorea; __uncultured
New.CleanUp.ReferenceOTU47018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __Imantonia; __
New.CleanUp.ReferenceOTU47019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU47023,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae
New.CleanUp.ReferenceOTU47025,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU47028,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
